global_step,episode_idx,ep_reward,recent_mean_top15of20,lr,entropy_coef,rollout_horizon,phase_idx
4713778,5002,859.5959595959391,888.5727131532618,1.358112e-05,0.00035743360000000003,1920,3
4714778,5003,786.5979381443102,888.5727131532618,1.356832e-05,0.0003570496,1920,3
4715778,5004,486.3309352517799,883.395570296118,1.356832e-05,0.0003570496,1920,3
4716778,5005,808.8145896656386,878.4580954519108,1.355552e-05,0.00035666560000000003,1920,3
4717454,5006,932.3999999999897,883.4752383090544,1.355552e-05,0.00035666560000000003,1920,3
4718185,5007,926.8999999999912,887.2735841737168,1.355552e-05,0.00035666560000000003,1920,3
4718826,5008,935.8999999999966,890.6509273471491,1.354272e-05,0.0003562816,1920,3
4719826,5009,874.110032362443,887.738262837979,1.354272e-05,0.0003562816,1920,3
4720826,5010,881.1912225705097,884.9176776760141,1.352992e-05,0.0003558976,1920,3
4721826,5011,423.33333333331524,878.1882774983048,1.352992e-05,0.0003558976,1920,3
4722826,5012,874.9216300940212,884.0765236282857,1.3517120000000001e-05,0.0003555136,1920,3
4723826,5013,874.9999999999799,884.1083707620438,1.3517120000000001e-05,0.0003555136,1920,3
4724631,5014,919.4999999999808,887.5096124048328,1.350432e-05,0.0003551296,1920,3
4725631,5015,869.8996655518173,891.5819507972446,1.350432e-05,0.0003551296,1920,3
4726631,5016,851.6129032257937,889.663333888116,1.3491520000000001e-05,0.0003547456,1920,3
4727631,5017,885.865724381606,891.9468552985034,1.3491520000000001e-05,0.0003547456,1920,3
4728631,5018,891.9354838709498,891.6431390185564,1.347872e-05,0.0003543616,1920,3
4729631,5019,876.5624999999825,890.3081703041084,1.347872e-05,0.0003543616,1920,3
4730631,5020,434.01360544216254,887.5585543286866,1.346592e-05,0.0003539776,1920,3
4731631,5021,476.9230769230621,884.2806474212426,1.346592e-05,0.0003539776,1920,3
4732631,5022,866.6666666666438,884.7520278926229,1.345312e-05,0.0003535936,1920,3
4733631,5023,892.9824561403301,890.3632189909356,1.345312e-05,0.0003535936,1920,3
4734542,5024,908.899999999989,894.1823587758821,1.344032e-05,0.00035320960000000004,1920,3
4735542,5025,896.3503649634821,896.1612719956713,1.344032e-05,0.00035320960000000004,1920,3
4736542,5026,892.9078014184242,893.5284587569002,1.3427520000000001e-05,0.0003528256,1856,3
4737542,5027,886.1591695501602,890.8124033935782,1.3427520000000001e-05,0.0003528256,1856,3
4738542,5028,335.8108108107942,886.1968478380212,1.3415146666666667e-05,0.0003524544,1856,3
4739542,5029,875.3521126760345,886.2796531922608,1.3415146666666667e-05,0.0003524544,1856,3
4740542,5030,890.2597402597186,886.884221038208,1.3402773333333334e-05,0.0003520832,1856,3
4741542,5031,864.9681528662189,886.884221038208,1.33904e-05,0.000351712,1856,3
4742542,5032,890.1960784313487,887.9025175940299,1.33904e-05,0.000351712,1856,3
4743542,5033,882.6989619377032,888.4157817232114,1.3378026666666667e-05,0.0003513408,1856,3
4744371,5034,917.0999999999914,888.2557817232121,1.3378026666666667e-05,0.0003513408,1856,3
4745371,5035,886.6220735785729,889.3706089249957,1.3365653333333334e-05,0.0003509696,1856,3
4746371,5036,726.4984227129172,889.3706089249957,1.3365653333333334e-05,0.0003509696,1856,3
4747371,5037,837.9562043795418,887.9774374906367,1.335328e-05,0.0003505984,1856,3
4748371,5038,631.7073170731549,884.3788188578761,1.335328e-05,0.0003505984,1856,3
4749371,5039,880.9523809523599,884.6714775880347,1.3340906666666667e-05,0.0003502272,1856,3
4750148,5040,922.2999999999832,890.2943972960641,1.3340906666666667e-05,0.0003502272,1856,3
4751148,5041,664.7058823529287,890.2943972960641,1.3328533333333333e-05,0.000349856,1856,3
4751876,5042,927.1999999999879,894.3299528516203,1.3328533333333333e-05,0.000349856,1856,3
4752876,5043,883.9743589743404,893.7294130405543,1.331616e-05,0.0003494848,1856,3
4753674,5044,920.1999999999913,894.4827463738878,1.331616e-05,0.0003494848,1856,3
4754674,5045,879.7979797979592,893.3792540295196,1.3303786666666668e-05,0.0003491136,1856,3
4755378,5046,929.5999999999939,895.8254006016243,1.3303786666666668e-05,0.0003491136,1856,3
4756378,5047,883.2214765100465,895.6295543989501,1.3291413333333335e-05,0.0003487424,1856,3
4757378,5048,702.5477707006155,895.6295543989501,1.3291413333333335e-05,0.0003487424,1856,3
4757983,5049,939.4999999999931,899.9060802205473,1.3291413333333335e-05,0.0003487424,1856,3
4758983,5050,885.1301115241462,899.5641049715091,1.327904e-05,0.0003483712,1856,3
4759983,5051,843.1438127090094,898.1091489610285,1.327904e-05,0.0003483712,1856,3
4760983,5052,880.8917197451999,897.4888583819519,1.3266666666666668e-05,0.000348,1856,3
4761983,5053,893.3110367892748,898.1963300387233,1.3254293333333333e-05,0.0003476288,1856,3
4762690,5054,929.2999999999876,899.0096633720565,1.3254293333333333e-05,0.0003476288,1856,3
4763690,5055,520.3703703703553,895.765272092121,1.3254293333333333e-05,0.0003476288,1856,3
4764653,5056,903.6999999999792,900.1481918001501,1.324192e-05,0.0003472576,1856,3
4765653,5057,889.2473118279395,903.2217584080788,1.3229546666666668e-05,0.0003468864,1856,3
4766653,5058,603.1802120141183,903.2217584080788,1.3229546666666668e-05,0.0003468864,1856,3
4767653,5059,688.2736156351593,900.7011871918554,1.3217173333333334e-05,0.0003465152,1856,3
4768653,5060,889.2857142856943,898.5002348109028,1.3217173333333334e-05,0.0003465152,1856,3
4769653,5061,872.1362229102042,900.4330621576493,1.3204800000000001e-05,0.000346144,1856,3
4770653,5062,738.5964912280521,894.8293163382507,1.3204800000000001e-05,0.000346144,1856,3
4771653,5063,549.6350364963337,885.137458488498,1.3192426666666667e-05,0.0003457728,1856,3
4772653,5064,519.7183098591388,870.6273098685397,1.3192426666666667e-05,0.0003457728,1856,3
4773653,5065,896.7741935483746,871.7590574519006,1.3180053333333334e-05,0.0003454016,1856,3
4774653,5066,827.6729559748225,864.963921183556,1.3180053333333334e-05,0.0003454016,1856,3
4775653,5067,893.3993399339824,865.6424454118184,1.3167680000000001e-05,0.0003450304,1856,3
4776653,5068,773.8170347002994,870.393729678464,1.3167680000000001e-05,0.0003450304,1856,3
4777653,5069,856.0810810810603,864.8324684172018,1.3155306666666667e-05,0.0003446592,1856,3
4778653,5070,521.9512195121802,851.7087020246025,1.3142933333333334e-05,0.000344288,1856,3
4779653,5071,893.1034482758423,855.0393443957248,1.3142933333333334e-05,0.000344288,1856,3
4780653,5072,869.581749049407,854.2853463493386,1.313056e-05,0.0003439168,1856,3
4781653,5073,885.4545454545287,853.7615802603556,1.313056e-05,0.0003439168,1856,3
4782653,5074,888.9705882352722,851.0729528093746,1.3118186666666667e-05,0.0003435456,1856,3
4783653,5075,892.7536231883921,864.7049533129234,1.3118186666666667e-05,0.0003435456,1856,3
4784653,5076,869.0721649484326,862.3964309761536,1.3105813333333334e-05,0.0003431744,1856,3
4785653,5077,882.1428571428387,861.9228006638135,1.3105813333333334e-05,0.0003431744,1856,3
4786653,5078,657.5757575757394,861.9228006638135,1.309344e-05,0.0003428032,1856,3
4787653,5079,892.5650557620645,872.1873716327477,1.309344e-05,0.0003428032,1856,3
4788653,5080,877.6119402984876,871.4091200336006,1.3081066666666667e-05,0.00034243200000000004,1856,3
4789653,5081,861.538461538444,870.7026026088166,1.3081066666666667e-05,0.00034243200000000004,1856,3
4790653,5082,878.947368421032,877.711291523532,1.3068693333333333e-05,0.0003420608,1856,3
4791468,5083,918.4999999999916,883.7664277918768,1.3068693333333333e-05,0.0003420608,1856,3
4792468,5084,886.8421052631393,885.8171627373487,1.305632e-05,0.0003416896,1856,3
4793335,5085,913.2999999999831,886.9188831674559,1.305632e-05,0.0003416896,1856,3
4794335,5086,866.9117647058606,887.277103378617,1.3043946666666668e-05,0.0003413184,1856,3
4795335,5087,890.3225806451505,887.0719860926948,1.3031573333333333e-05,0.00034094720000000004,1856,3
4796335,5088,872.1254355400516,887.4195641483076,1.3031573333333333e-05,0.00034094720000000004,1856,3
4797173,5089,916.199999999984,890.561419818411,1.30192e-05,0.000340576,1856,3
4798173,5090,888.9705882352721,891.8540090974687,1.30192e-05,0.000340576,1856,3
4798876,5091,929.6999999999937,894.2937792124121,1.30192e-05,0.000340576,1856,3
4799876,5092,879.9331103678705,894.8142908676,1.3006826666666666e-05,0.00034020480000000004,1856,3
4800751,5093,354.26666666665466,893.9256835399683,1.3006826666666666e-05,0.00034020480000000004,1856,3
4801751,5094,888.0478087649266,893.8641649086118,1.2994453333333334e-05,0.00033983360000000004,1856,3
4802751,5095,863.8989169674968,892.2854010259479,1.2982080000000001e-05,0.00033946240000000004,1856,3
4803751,5096,840.5594405594219,892.1413743431098,1.2982080000000001e-05,0.00033946240000000004,1856,3
4804751,5097,883.388704318924,892.2244308215155,1.2969706666666668e-05,0.0003390912,1856,3
4805751,5098,886.3013698629921,893.5170711653243,1.2969706666666668e-05,0.0003390912,1856,3
4806751,5099,859.8662207357638,891.8068517615773,1.2957333333333334e-05,0.00033872000000000004,1856,3
4807568,5100,918.2999999999824,894.5193890750103,1.2957333333333334e-05,0.00033872000000000004,1856,3
4808568,5101,861.4147909967662,894.5193890750103,1.2944960000000001e-05,0.00033834880000000004,1856,3
4809568,5102,879.3814432989477,894.5483274002047,1.2944960000000001e-05,0.00033834880000000004,1856,3
4810568,5103,889.6193771626166,892.6229525443797,1.2932586666666667e-05,0.00033797760000000004,1856,3
4811568,5104,861.3095238095108,891.0934066580035,1.2932586666666667e-05,0.00033797760000000004,1856,3
4812568,5105,889.795918367334,889.5264678824935,1.2920213333333334e-05,0.0003376064,1856,3
4813568,5106,604.8611111110946,889.160002968554,1.2920213333333334e-05,0.0003376064,1856,3
4814568,5107,748.3870967741798,887.2257991795112,1.2907840000000001e-05,0.00033723520000000003,1856,3
4815568,5108,892.0948616600673,888.5570942541791,1.2907840000000001e-05,0.00033723520000000003,1856,3
4816568,5109,883.1223628691845,886.3519184454591,1.2895466666666667e-05,0.00033686400000000003,1856,3
4817568,5110,867.9487179486998,884.9504604263542,1.2883093333333334e-05,0.00033649280000000003,1856,3
4818568,5111,881.6849816849683,881.7494592053524,1.2883093333333334e-05,0.00033649280000000003,1856,3
4819568,5112,886.7986798679751,882.2071638386928,1.287072e-05,0.00033612160000000003,1856,3
4820568,5113,885.4014598539933,883.813292908325,1.287072e-05,0.00033612160000000003,1856,3
4821568,5114,870.370370370351,882.6347970153532,1.2858346666666667e-05,0.00033575040000000003,1856,3
4822568,5115,887.6543209876328,884.2184906166956,1.2858346666666667e-05,0.00033575040000000003,1856,3
4823568,5116,880.1324503311126,885.4663345723187,1.2845973333333335e-05,0.00033537920000000003,1856,3
4824568,5117,859.1836734693745,884.0014070175082,1.2845973333333335e-05,0.00033537920000000003,1856,3
4825568,5118,403.3112582781297,882.3352839472761,1.28336e-05,0.00033500800000000003,1856,3
4826568,5119,482.49158249158097,882.3352839472761,1.28336e-05,0.00033500800000000003,1856,3
4827568,5120,882.3943661971622,879.9415750270881,1.2821226666666668e-05,0.00033463680000000003,1856,3
4828219,5121,934.8999999999885,884.8405889606363,1.2821226666666668e-05,0.00033463680000000003,1856,3
4829219,5122,271.9512195122003,883.4940709719981,1.2808853333333333e-05,0.00033426560000000003,1792,3
4830219,5123,888.9705882352736,883.4508183768419,1.2808853333333333e-05,0.00033426560000000003,1792,3
4830843,5124,937.5999999999885,888.5368501228737,1.2796906666666667e-05,0.0003339072,1792,3
4831843,5125,841.3580246913383,885.3076572111406,1.2796906666666667e-05,0.0003339072,1792,3
4832843,5126,587.3065015479742,885.3076572111406,1.2784960000000001e-05,0.00033354880000000003,1792,3
4833843,5127,861.805555555533,886.6708259354203,1.2784960000000001e-05,0.00033354880000000003,1792,3
4834843,5128,357.8754578754407,883.288370137505,1.2773013333333333e-05,0.0003331904,1792,3
4835843,5129,879.3103448275668,883.0342356013972,1.2761066666666667e-05,0.00033283200000000003,1792,3
4836511,5130,933.1999999999882,887.3843210714832,1.2761066666666667e-05,0.00033283200000000003,1792,3
4837322,5131,918.8999999999884,889.8653222924844,1.2761066666666667e-05,0.00033283200000000003,1792,3
4838322,5132,873.6842105262972,888.9910243363726,1.2749120000000001e-05,0.0003324736,1792,3
4839322,5133,896.2962962962786,889.7173467658582,1.2749120000000001e-05,0.0003324736,1792,3
4840322,5134,896.6329966329758,891.4681885166999,1.2737173333333333e-05,0.00033211520000000003,1792,3
4841322,5135,889.690721649463,891.6039485608219,1.2725226666666667e-05,0.0003317568,1792,3
4842073,5136,924.8999999999854,894.5884518720801,1.2725226666666667e-05,0.0003317568,1792,3
4843073,5137,881.9277108433585,896.1047210303458,1.2713280000000001e-05,0.00033139840000000003,1792,3
4844073,5138,732.775919732421,896.1047210303458,1.2713280000000001e-05,0.00033139840000000003,1792,3
4844629,5139,944.3999999999977,902.9741860509231,1.2713280000000001e-05,0.00033139840000000003,1792,3
4845354,5140,927.4999999999858,905.9812283044446,1.2701333333333333e-05,0.00033104,1792,3
4846354,5141,890.0990099009769,902.9944956311772,1.2701333333333333e-05,0.00033104,1792,3
4847354,5142,868.8581314878776,903.4646673600001,1.2689386666666667e-05,0.00033068160000000003,1792,3
4848228,5143,912.5999999999913,905.039961477648,1.2689386666666667e-05,0.00033068160000000003,1792,3
4849228,5144,875.7575757575528,900.9171331948189,1.2677440000000001e-05,0.0003303232,1792,3
4850228,5145,870.802919708008,901.0467857428276,1.2665493333333333e-05,0.00032996480000000003,1792,3
4850912,5146,931.5999999999941,905.09992442896,1.2665493333333333e-05,0.00032996480000000003,1792,3
4851912,5147,387.1794871794805,905.09992442896,1.2665493333333333e-05,0.00032996480000000003,1792,3
4852912,5148,896.5635738831398,906.6252153194163,1.2653546666666667e-05,0.0003296064,1792,3
4853573,5149,933.8999999999878,910.2645256642443,1.2653546666666667e-05,0.0003296064,1792,3
4854573,5150,868.5314685314506,906.2968063659981,1.2641600000000001e-05,0.00032924800000000003,1792,3
4855573,5151,379.0209790209645,903.0903343465328,1.2629653333333333e-05,0.0003288896,1792,3
4856573,5152,881.0606060605875,903.5820940488189,1.2629653333333333e-05,0.0003288896,1792,3
4857573,5153,875.438596491209,902.1915807284809,1.2617706666666667e-05,0.00032853120000000003,1792,3
4858573,5154,885.8156028368635,901.4704211420734,1.2617706666666667e-05,0.00032853120000000003,1792,3
4859573,5155,889.3238434163534,901.4459625931994,1.2605760000000001e-05,0.0003281728,1792,3
4860342,5156,923.0999999999872,901.3259625931995,1.2605760000000001e-05,0.0003281728,1792,3
4861342,5157,861.0389610389396,900.4546573028342,1.2593813333333333e-05,0.0003278144,1792,3
4862342,5158,405.415162454857,900.4546573028342,1.2593813333333333e-05,0.0003278144,1792,3
4863342,5159,889.2473118279411,896.7778114246971,1.2581866666666667e-05,0.000327456,1792,3
4864342,5160,838.7755102040685,892.8465759934613,1.2581866666666667e-05,0.000327456,1792,3
4865342,5161,157.14285714286183,890.909239402659,1.2569920000000001e-05,0.00032709760000000003,1792,3
4866128,5162,921.399999999986,894.4120306367994,1.2569920000000001e-05,0.00032709760000000003,1792,3
4866840,5163,928.7999999999953,895.4920306367998,1.2557973333333333e-05,0.0003267392,1792,3
4867667,5164,917.2999999999839,898.2615255862951,1.2557973333333333e-05,0.0003267392,1792,3
4868667,5165,877.6119402984874,898.7154602923271,1.2546026666666667e-05,0.00032638080000000003,1792,3
4869667,5166,588.1028938906597,892.5271609725987,1.2546026666666667e-05,0.00032638080000000003,1792,3
4870344,5167,932.2999999999914,898.7621269589935,1.2534080000000001e-05,0.0003260224,1792,3
4871344,5168,889.2473118279402,898.2743761553136,1.2534080000000001e-05,0.0003260224,1792,3
4872160,5169,918.3999999999933,897.2410428219806,1.2522133333333333e-05,0.00032566400000000003,1792,3
4873160,5170,889.3617021276459,898.629725061727,1.2522133333333333e-05,0.00032566400000000003,1792,3
4874160,5171,714.5695364238267,898.629725061727,1.2510186666666667e-05,0.0003253056,1792,3
4874748,5172,941.1999999999956,902.6390179910209,1.2510186666666667e-05,0.0003253056,1792,3
4875748,5173,885.4014598539932,903.3032088818732,1.2498240000000001e-05,0.0003249472,1792,3
4876748,5174,884.0255591054168,903.18387263311,1.2498240000000001e-05,0.0003249472,1792,3
4877595,5175,915.2999999999801,904.9156164053518,1.2486293333333333e-05,0.0003245888,1792,3
4878595,5176,893.103448275842,902.9158462904088,1.2486293333333333e-05,0.0003245888,1792,3
4879595,5177,609.9236641221216,901.4316162347508,1.2474346666666667e-05,0.00032423040000000003,1792,3
4880595,5178,879.7570850202206,904.1637212224941,1.2474346666666667e-05,0.00032423040000000003,1792,3
4881595,5179,893.610223642157,904.4545820101085,1.2462400000000001e-05,0.000323872,1792,3
4882595,5180,522.3564954682579,904.4545820101085,1.2450453333333333e-05,0.00032351360000000003,1792,3
4883595,5181,887.73006134968,905.1291234135214,1.2450453333333333e-05,0.00032351360000000003,1792,3
4884595,5182,879.310344827566,902.3231464020267,1.2438506666666667e-05,0.0003231552,1792,3
4885595,5183,879.4520547944992,899.033283388327,1.2438506666666667e-05,0.0003231552,1792,3
4886595,5184,886.4864864864636,896.9790491540923,1.2426560000000001e-05,0.00032279680000000003,1792,3
4887433,5185,916.199999999982,899.43835949892,1.2426560000000001e-05,0.00032279680000000003,1792,3
4888433,5186,863.9344262294924,899.43835949892,1.2414613333333333e-05,0.0003224384,1792,3
4889433,5187,886.9706840390645,896.4164051015249,1.2414613333333333e-05,0.0003224384,1792,3
4890373,5188,905.9999999999878,897.5332509796614,1.2402666666666667e-05,0.00032208000000000003,1792,3
4891373,5189,871.6599190283181,894.9272739681662,1.2402666666666667e-05,0.00032208000000000003,1792,3
4892373,5190,854.545454545434,893.7471550948777,1.2390720000000001e-05,0.0003217216,1792,3
4893373,5191,885.0746268656532,894.6414689507001,1.2378773333333333e-05,0.00032136320000000003,1792,3
4894373,5192,874.4525547445041,890.1916392670007,1.2378773333333333e-05,0.00032136320000000003,1792,3
4895373,5193,892.7007299269859,890.6782572718669,1.2366826666666667e-05,0.0003210048,1792,3
4896373,5194,858.0419580419389,889.853881266727,1.2366826666666667e-05,0.0003210048,1792,3
4897373,5195,882.0788530465779,887.6391381365,1.2354880000000001e-05,0.0003206464,1792,3
4898373,5196,893.2659932659727,887.6499744691755,1.2354880000000001e-05,0.0003206464,1792,3
4899373,5197,896.183206106856,889.2848602744114,1.2342933333333333e-05,0.000320288,1792,3
4900373,5198,860.2888086642481,888.7450492082845,1.2330986666666667e-05,0.00031992960000000003,1792,3
4901373,5199,882.817869415786,888.0255589265265,1.2330986666666667e-05,0.00031992960000000003,1792,3
4902373,5200,882.8767123287461,888.773345146555,1.2319040000000001e-05,0.0003195712,1792,3
4903373,5201,777.0226537216678,887.7020023251309,1.2319040000000001e-05,0.0003195712,1792,3
4904373,5202,896.5753424657335,888.8530021676754,1.2307093333333333e-05,0.0003192128,1792,3
4905373,5203,198.65771812080726,887.8184935966749,1.2307093333333333e-05,0.0003192128,1792,3
4906373,5204,685.0746268656546,886.0719817418606,1.2295146666666667e-05,0.0003188544,1792,3
4907373,5205,667.515923566858,882.1947789446577,1.2295146666666667e-05,0.0003188544,1792,3
4908015,5206,935.7999999999857,886.985817196024,1.2283200000000001e-05,0.00031849600000000004,1792,3
4909015,5207,866.1016949152366,885.5945512544354,1.2283200000000001e-05,0.00031849600000000004,1792,3
4910015,5208,792.7444794952547,882.1642482241317,1.2271253333333333e-05,0.0003181376,1792,3
4911015,5209,875.945017182109,882.4499214343846,1.2271253333333333e-05,0.0003181376,1792,3
4912015,5210,756.7073170731511,878.3298564310392,1.2259306666666667e-05,0.0003177792,1792,3
4913015,5211,766.4688427299553,871.1263915547735,1.2247360000000001e-05,0.0003174208,1792,3
4914015,5212,889.4736842105056,872.1278001858403,1.2247360000000001e-05,0.0003174208,1792,3
4914843,5213,917.1999999999834,873.7610848573735,1.2235413333333333e-05,0.00031706240000000004,1792,3
4915843,5214,184.7457627118679,867.6562105032413,1.2235413333333333e-05,0.00031706240000000004,1792,3
4916843,5215,873.5849056603626,867.0899473441602,1.2223466666666667e-05,0.000316704,1792,3
4917668,5216,917.4999999999868,868.7055477930945,1.2223466666666667e-05,0.000316704,1792,3
4918668,5217,877.777777777757,867.4785192378212,1.2211520000000001e-05,0.00031634560000000004,1792,3
4919668,5218,875.6944444444237,868.5055616231663,1.2211520000000001e-05,0.00031634560000000004,1792,3
4920668,5219,633.5640138408165,860.0981914669906,1.2199573333333333e-05,0.0003159872,1792,3
4921668,5220,600.7042253520971,846.9113857694512,1.2199573333333333e-05,0.0003159872,1792,3
4922668,5221,867.741935483855,852.9593378869303,1.2187626666666667e-05,0.00031562880000000004,1792,3
4923668,5222,838.3561643835416,849.0780593481176,1.2175680000000001e-05,0.0003152704,1728,3
4924668,5223,880.769230769214,862.1243662750215,1.2175680000000001e-05,0.0003152704,1728,3
4925668,5224,863.2768361581844,869.2290008806904,1.216416e-05,0.0003149248,1728,3
4926668,5225,885.3479853479702,877.1542770552246,1.216416e-05,0.0003149248,1728,3
4927668,5226,873.7827715355651,873.0197951575967,1.215264e-05,0.0003145792,1728,3
4928668,5227,886.3481228668719,874.369557021039,1.215264e-05,0.0003145792,1728,3
4929668,5228,875.4385964912077,879.8824981541024,1.2141120000000001e-05,0.0003142336,1728,3
4930668,5229,876.1904761904616,879.8988620879926,1.21296e-05,0.000313888,1728,3
4931668,5230,844.8529411764495,880.3319805408532,1.21296e-05,0.000313888,1728,3
4932668,5231,860.9929078014042,881.4079783158502,1.211808e-05,0.0003135424,1728,3
4933668,5232,879.9331103678704,880.7719400596745,1.211808e-05,0.0003135424,1728,3
4934361,5233,930.6999999999887,881.671940059675,1.2106560000000001e-05,0.0003131968,1728,3
4935072,5234,928.8999999999849,886.1990795395802,1.2106560000000001e-05,0.0003131968,1728,3
4936072,5235,425.83586626138396,885.3596130156496,1.2095040000000001e-05,0.0003128512,1728,3
4937072,5236,717.5438596491027,880.5164757607472,1.2095040000000001e-05,0.0003128512,1728,3
4938072,5237,869.999999999986,879.9979572422292,1.208352e-05,0.0003125056,1728,3
4939072,5238,893.7106918238765,881.1990404008593,1.208352e-05,0.0003125056,1728,3
4940072,5239,849.3243243243019,881.4971326107162,1.2072e-05,0.00031216,1728,3
4941072,5240,877.1241830065144,883.3504565228636,1.2060480000000001e-05,0.0003118144,1728,3
4942072,5241,885.2941176470368,884.5206020004092,1.2060480000000001e-05,0.0003118144,1728,3
4943072,5242,863.8157894736675,884.7087941118933,1.204896e-05,0.0003114688,1728,3
4944072,5243,873.9413680781529,884.2536032658226,1.204896e-05,0.0003114688,1728,3
4944987,5244,908.499999999985,887.268480855276,1.203744e-05,0.0003111232,1728,3
4945807,5245,917.9999999999907,889.4452818320773,1.203744e-05,0.0003111232,1728,3
4946807,5246,684.3137254901753,888.5926242498,1.2025920000000001e-05,0.0003107776,1728,3
4947807,5247,886.8421052631392,888.6255564095511,1.2025920000000001e-05,0.0003107776,1728,3
4948807,5248,267.521367521363,886.8846049317574,1.2014400000000001e-05,0.000310432,1728,3
4949499,5249,930.799999999985,890.5252398523922,1.2014400000000001e-05,0.000310432,1728,3
4950499,5250,872.3183391003329,892.0581741707942,1.2002880000000002e-05,0.0003100864,1728,3
4951205,5251,929.3999999999958,896.6186469840338,1.2002880000000002e-05,0.0003100864,1728,3
4952205,5252,681.758957654705,894.5780612477959,1.199136e-05,0.00030974080000000003,1728,3
4953205,5253,849.999999999986,889.1980612477957,1.1979840000000001e-05,0.00030939520000000003,1728,3
4954205,5254,849.3243243243038,883.8930162027502,1.1979840000000001e-05,0.00030939520000000003,1728,3
4954889,5255,931.5999999999892,889.3780612477962,1.196832e-05,0.00030904960000000003,1728,3
4955889,5256,842.6751592356472,889.3780612477962,1.196832e-05,0.00030904960000000003,1728,3
4956889,5257,889.6551724137729,890.6884060753819,1.19568e-05,0.00030870400000000003,1728,3
4957889,5258,847.3684210526128,887.7293149087436,1.19568e-05,0.00030870400000000003,1728,3
4958889,5259,873.2441471571682,889.323969764268,1.1945280000000001e-05,0.00030835840000000003,1728,3
4959889,5260,888.0952380952219,890.0553734368484,1.1945280000000001e-05,0.00030835840000000003,1728,3
4960889,5261,896.3099630996168,890.7897631336872,1.1933760000000001e-05,0.00030801280000000003,1728,3
4961889,5262,867.7419354838586,891.0515062010332,1.192224e-05,0.00030766720000000003,1728,3
4962889,5263,724.7422680412174,889.2799763993305,1.192224e-05,0.00030766720000000003,1728,3
4963889,5264,838.8379204892748,884.8916536817081,1.191072e-05,0.00030732160000000004,1728,3
4964889,5265,888.2352941176385,882.9073399562179,1.191072e-05,0.00030732160000000004,1728,3
4965889,5266,885.1851851851658,885.7413416861858,1.18992e-05,0.00030697600000000004,1728,3
4966866,5267,902.2999999999829,886.7718680019753,1.188768e-05,0.00030663040000000004,1728,3
4967866,5268,165.78073089701542,886.7718680019753,1.188768e-05,0.00030663040000000004,1728,3
4968866,5269,892.6470588235073,884.2283385902102,1.187616e-05,0.00030628480000000004,1728,3
4969866,5270,881.3664596273088,884.831546625342,1.187616e-05,0.00030628480000000004,1728,3
4970866,5271,889.4366197182878,882.167321273228,1.1864640000000001e-05,0.00030593920000000004,1728,3
4971866,5272,607.5812274368071,882.167321273228,1.1864640000000001e-05,0.00030593920000000004,1728,3
4972572,5273,929.3999999999912,887.4606546065618,1.1853120000000001e-05,0.0003055936,1728,3
4973572,5274,868.3098591549084,888.7263569286021,1.1853120000000001e-05,0.0003055936,1728,3
4974572,5275,888.5496183205961,885.8563314833093,1.18416e-05,0.000305248,1728,3
4975572,5276,580.7817589576364,885.8563314833093,1.183008e-05,0.00030490240000000004,1728,3
4976572,5277,812.5874125873938,882.4685146883427,1.183008e-05,0.00030490240000000004,1728,3
4977572,5278,884.7908745246918,884.9633449198146,1.1818560000000001e-05,0.00030455680000000005,1728,3
4978572,5279,892.2779922779704,886.2322679278681,1.1818560000000001e-05,0.00030455680000000005,1728,3
4979276,5280,929.5999999999933,888.9992520548528,1.180704e-05,0.0003042112,1728,3
4980276,5281,274.1721854304486,883.4177486873713,1.180704e-05,0.0003042112,1728,3
4981276,5282,886.0139860139666,884.6358853893785,1.179552e-05,0.0003038656,1728,3
4982276,5283,892.700729926986,889.976773212018,1.179552e-05,0.0003038656,1728,3
4983276,5284,417.4603174603013,888.2267393518925,1.1784000000000001e-05,0.00030352,1728,3
4984141,5285,913.499999999983,889.9110530773821,1.1772480000000002e-05,0.0003031744,1728,3
4985141,5286,888.8888888888703,890.1579666576292,1.1772480000000002e-05,0.0003031744,1728,3
4986107,5287,903.3999999999776,890.2312999909622,1.176096e-05,0.0003028288,1728,3
4987107,5288,887.538940809945,895.2280685391322,1.176096e-05,0.0003028288,1728,3
4988107,5289,886.0627177700183,894.7891124688996,1.174944e-05,0.0003024832,1728,3
4989107,5290,885.7549857549737,895.0816808774107,1.174944e-05,0.0003024832,1728,3
4990107,5291,893.4640522875577,895.3501763820287,1.1737920000000001e-05,0.0003021376,1728,3
4991107,5292,854.098360655721,895.3501763820287,1.17264e-05,0.000301792,1728,3
4992107,5293,876.1904761904632,891.8028747947268,1.17264e-05,0.000301792,1728,3
4993107,5294,886.8852459016227,893.0412339111743,1.171488e-05,0.0003014464,1728,3
4993857,5295,924.9999999999831,895.4712593564668,1.171488e-05,0.0003014464,1728,3
4994857,5296,249.82332155475484,895.4712593564668,1.1703360000000001e-05,0.0003011008,1728,3
4995857,5297,316.9611307420345,895.4712593564668,1.1703360000000001e-05,0.0003011008,1728,3
4996816,5298,904.0999999999806,896.7585343881527,1.1691840000000002e-05,0.0003007552,1728,3
4997535,5299,928.0999999999875,899.1466682362873,1.1691840000000002e-05,0.0003007552,1728,3
4998535,5300,892.7007299269859,896.6867168980867,1.168032e-05,0.0003004096,1728,3
